19,3,1
25,8,1
11,2,0
4,5,0
15,2,0
13,6,0
2,1,0
1,0,0
2,0,0
1,0,0
48,9,1
12,0,0
1,0,0
1,0,0
2,1,0
1,1,0
20,10,1
0,2,0
2,2,0
8,0,0
