2,0,0
14,0,0
18,9,1
78,10,1
37,17,1
8,0,0
27,2,1
32,23,1
82,25,1
63,15,1
16,0,0
5,2,0
40,11,1
7,2,0
5,2,0
9,4,0
5,0,0
1,0,0
19,6,1
11,7,0
