1,0,0
34,2,1
56,13,1
5,0,0
1,1,0
31,6,1
9,1,0
5,0,0
16,1,0
1,0,0
4,0,0
2,0,0
14,11,1
29,8,1
2,0,0
10,7,0
10,4,0
1,1,0
28,4,1
5,0,0
